"","county","state","income","population","households","date","cases_sum","deaths_sum","apple_avg","retail_avg","grocery_avg","parks_avg","transit_avg","work_avg","residential_avg","cases","deaths"
"1246","Riverside County","California",56529,2228528,683144,"2020-08-12",3441,104,127.894285714286,-22.4285714285714,-5.85714285714286,-21.8571428571429,-30.5714285714286,-34.2857142857143,9.28571428571429,607,29
"1247","Riverside County","California",56529,2228528,683144,"2020-08-13",3441,104,128.185714285714,-22.2857142857143,-6,-20.1428571428571,-30,-34.1428571428571,9.14285714285714,696,26
"1248","Riverside County","California",56529,2228528,683144,"2020-08-14",3441,104,128.967142857143,-22,-6,-19.2857142857143,-29.4285714285714,-34.1428571428571,9.14285714285714,983,2
"1249","Riverside County","California",56529,2228528,683144,"2020-08-15",3852,83,129.131428571429,-22,-6.42857142857143,-19,-29.7142857142857,-34.1428571428571,9.14285714285714,0,0
"1250","Riverside County","California",56529,2228528,683144,"2020-08-16",4889,86,129.162857142857,-22.1428571428571,-6.71428571428571,-18.8571428571429,-29.8571428571429,-34.1428571428571,9.14285714285714,0,0
"1251","Riverside County","California",56529,2228528,683144,"2020-08-17",5006,101,129.214285714286,-22.4285714285714,-7.14285714285714,-19.5714285714286,-30.2857142857143,-34.1428571428571,9.28571428571429,1828,31
"1252","Riverside County","California",56529,2228528,683144,"2020-08-18",4938,109,128.995714285714,-22.8571428571429,-7.57142857142857,-21,-30.8571428571429,-34.2857142857143,9.28571428571429,710,1
"1253","Riverside County","California",56529,2228528,683144,"2020-08-19",5210,82,129.198571428571,-23.1428571428571,-7.85714285714286,-22.7142857142857,-31.2857142857143,-34.2857142857143,9.42857142857143,430,4
"1254","Riverside County","California",56529,2228528,683144,"2020-08-20",5210,82,129.247142857143,-23.4285714285714,-8.14285714285714,-24.8571428571429,-31.8571428571429,-34.4285714285714,9.57142857142857,326,5
"1255","Riverside County","California",56529,2228528,683144,"2020-08-21",5210,82,128.635714285714,-23.7142857142857,-8.42857142857143,-26.4285714285714,-32.2857142857143,-34.4285714285714,9.57142857142857,526,5
"1256","Riverside County","California",56529,2228528,683144,"2020-08-22",5507,92,127.954285714286,-24.2857142857143,-8.85714285714286,-28.2857142857143,-32.4285714285714,-34.4285714285714,9.71428571428571,0,0
"1257","Riverside County","California",56529,2228528,683144,"2020-08-23",4824,89,127.134285714286,-24.8571428571429,-9.42857142857143,-31.1428571428571,-33,-34.4285714285714,9.85714285714286,0,0
"1258","Riverside County","California",56529,2228528,683144,"2020-08-24",4647,64,126.35,-25.2857142857143,-9.71428571428571,-33,-33.1428571428571,-34.4285714285714,9.85714285714286,1262,45
"1259","Riverside County","California",56529,2228528,683144,"2020-08-25",4277,43,126.208571428571,-25.4285714285714,-9.85714285714286,-34.1428571428571,-33,-34.2857142857143,9.85714285714286,456,6
"1260","Riverside County","California",56529,2228528,683144,"2020-08-26",3820,46,126.16,-25.5714285714286,-10,-34.2857142857143,-32.5714285714286,-34.1428571428571,9.71428571428571,338,6
"1261","Riverside County","California",56529,2228528,683144,"2020-08-27",3820,46,126.26,-25.2857142857143,-9.85714285714286,-33.7142857142857,-32.2857142857143,-34,9.57142857142857,196,13
"1262","Riverside County","California",56529,2228528,683144,"2020-08-28",3820,46,126.222857142857,-25.2857142857143,-10,-33.4285714285714,-32.1428571428571,-33.8571428571429,9.42857142857143,126,10
"1263","Riverside County","California",56529,2228528,683144,"2020-08-29",3254,60,125.724285714286,-25.4285714285714,-10,-33.1428571428571,-32,-33.5714285714286,9.28571428571429,0,0
"1264","Riverside County","California",56529,2228528,683144,"2020-08-30",3000,65,125.571428571429,-25.1428571428571,-10,-31.8571428571429,-31.5714285714286,-33.4285714285714,9.28571428571429,0,0
"1265","Riverside County","California",56529,2228528,683144,"2020-08-31",2908,67,125.49,-25,-9.85714285714286,-31.1428571428571,-31.2857142857143,-33.1428571428571,9.28571428571429,1049,12
"1266","Riverside County","California",56529,2228528,683144,"2020-09-01",2778,75,125.695714285714,-25,-9.85714285714286,-30.1428571428571,-31,-33,9.28571428571429,244,7
"1267","Riverside County","California",56529,2228528,683144,"2020-09-02",2378,80,125.59,-24.8571428571429,-9.85714285714286,-29.5714285714286,-30.8571428571429,-32.7142857142857,9.28571428571429,153,7
"1268","Riverside County","California",56529,2228528,683144,"2020-09-03",2378,80,126.445714285714,-24.7142857142857,-9.85714285714286,-28.7142857142857,-30.5714285714286,-32.5714285714286,9.28571428571429,397,20
"1269","Riverside County","California",56529,2228528,683144,"2020-09-04",2378,80,126.617142857143,-24.2857142857143,-9.57142857142857,-27.7142857142857,-30.4285714285714,-32.5714285714286,9.28571428571429,284,14
"1270","Riverside County","California",56529,2228528,683144,"2020-09-05",2165,47,126.868571428571,-23.8571428571429,-9.42857142857143,-26.7142857142857,-30,-32.5714285714286,9.28571428571429,0,0
"1271","Riverside County","California",56529,2228528,683144,"2020-09-06",1953,48,127.211428571429,-23.4285714285714,-9,-25.5714285714286,-29.5714285714286,-32.4285714285714,9.14285714285714,0,0
"1272","Riverside County","California",56529,2228528,683144,"2020-09-07",1768,49,127.414285714286,-23,-8.71428571428571,-24.7142857142857,-29.5714285714286,-32.4285714285714,9,0,0
"1273","Riverside County","California",56529,2228528,683144,"2020-09-08",1969,56,128.615714285714,-22.4285714285714,-8,-24.1428571428571,-29.2857142857143,-32.2857142857143,8.85714285714286,585,8
"1274","Riverside County","California",56529,2228528,683144,"2020-09-09",2127,60,130.641428571429,-22,-7.28571428571429,-24.5714285714286,-29,-32.5714285714286,8.71428571428571,163,10
"1275","Riverside County","California",56529,2228528,683144,"2020-09-10",2127,60,131.071428571429,-22.2857142857143,-7.14285714285714,-26.4285714285714,-29.5714285714286,-33.1428571428571,8.71428571428571,133,9
"1276","Riverside County","California",56529,2228528,683144,"2020-09-11",2127,60,131.402857142857,-22.8571428571429,-7.14285714285714,-28.2857142857143,-30.4285714285714,-33.7142857142857,8.71428571428571,205,9
"1277","Riverside County","California",56529,2228528,683144,"2020-09-12",1078,48,131.814285714286,-22.8571428571429,-6.85714285714286,-29.2857142857143,-32.1428571428571,-38.7142857142857,9.85714285714286,0,0
"1278","Riverside County","California",56529,2228528,683144,"2020-09-13",1419,49,132.048571428571,-23.1428571428571,-7,-30.8571428571429,-32.2857142857143,-39,9.85714285714286,0,0
"1279","Riverside County","California",56529,2228528,683144,"2020-09-14",1429,52,132.115714285714,-23.4285714285714,-7.14285714285714,-31.5714285714286,-32.2857142857143,-39,9.85714285714286,693,15
"1280","Riverside County","California",56529,2228528,683144,"2020-09-15",1165,41,130.3,-23.8571428571429,-7.71428571428571,-32,-32.5714285714286,-39,9.85714285714286,220,7
"1281","Riverside County","California",56529,2228528,683144,"2020-09-16",1086,36,128.284285714286,-24,-8.42857142857143,-31.7142857142857,-32.7142857142857,-38.5714285714286,9.85714285714286,215,11
"1282","Riverside County","California",56529,2228528,683144,"2020-09-17",1086,36,127.338571428571,-23.4285714285714,-8.71428571428571,-30,-32,-37.7142857142857,9.71428571428571,173,7
"1283","Riverside County","California",56529,2228528,683144,"2020-09-18",1086,36,126.805714285714,-22.8571428571429,-8.85714285714286,-28.8571428571429,-31.2857142857143,-37.1428571428571,9.71428571428571,307,10
"1284","Riverside County","California",56529,2228528,683144,"2020-09-19",1779,51,126.501428571429,-22.8571428571429,-9,-28.4285714285714,-29.7142857142857,-31.7142857142857,8.42857142857143,0,0
"1285","Riverside County","California",56529,2228528,683144,"2020-09-20",1414,50,126.444285714286,-22.8571428571429,-9.14285714285714,-27.8571428571429,-30,-31.1428571428571,8.42857142857143,0,0
"1286","Riverside County","California",56529,2228528,683144,"2020-09-21",1466,51,126.674285714286,-22.8571428571429,-9.42857142857143,-28,-29.7142857142857,-30.8571428571429,8.42857142857143,738,9
"1287","Riverside County","California",56529,2228528,683144,"2020-09-22",1506,49,127.161428571429,-22.7142857142857,-9.42857142857143,-28.2857142857143,-29.5714285714286,-30.7142857142857,8.42857142857143,63,10
"1288","Riverside County","California",56529,2228528,683144,"2020-09-23",1608,50,127.68,-22.7142857142857,-9.42857142857143,-28.5714285714286,-29.5714285714286,-30.7142857142857,8.42857142857143,213,1
"1289","Riverside County","California",56529,2228528,683144,"2020-09-24",1608,50,128.48,-22.5714285714286,-9.28571428571429,-28.7142857142857,-29.7142857142857,-30.7142857142857,8.42857142857143,188,6
"1290","Riverside County","California",56529,2228528,683144,"2020-09-25",1608,50,128.601428571429,-22.4285714285714,-9.14285714285714,-28.4285714285714,-29.7142857142857,-30.7142857142857,8.42857142857143,295,10
"1291","Riverside County","California",56529,2228528,683144,"2020-09-26",1653,44,128.085714285714,-22.4285714285714,-9.28571428571429,-28.5714285714286,-29.7142857142857,-31,8.42857142857143,0,0
"1292","Riverside County","California",56529,2228528,683144,"2020-09-27",1496,47,127.541428571429,-22.2857142857143,-9.42857142857143,-29.1428571428571,-29.7142857142857,-31.1428571428571,8.42857142857143,0,0
"1293","Riverside County","California",56529,2228528,683144,"2020-09-28",1494,37,126.712857142857,-22.1428571428571,-9.28571428571429,-29.5714285714286,-30.1428571428571,-31,8.42857142857143,754,17
"1294","Riverside County","California",56529,2228528,683144,"2020-09-29",1509,36,126.008571428571,-22,-9.42857142857143,-30,-30.5714285714286,-30.8571428571429,8.42857142857143,241,10
"1295","Riverside County","California",56529,2228528,683144,"2020-09-30",1497,36,125.737142857143,-21.7142857142857,-9.42857142857143,-30.5714285714286,-30.8571428571429,-30.7142857142857,8.42857142857143,232,10
"1296","Riverside County","California",56529,2228528,683144,"2020-10-01",1497,36,126.16,-21.4285714285714,-9.28571428571429,-31.1428571428571,-31,-30.4285714285714,8.28571428571429,83,0
"1297","Riverside County","California",56529,2228528,683144,"2020-10-02",1497,36,126.505714285714,-21.1428571428571,-9.42857142857143,-31.8571428571429,-31.2857142857143,-30.1428571428571,8.14285714285714,446,5
"1298","Riverside County","California",56529,2228528,683144,"2020-10-03",1513,44,126.55,-20.8571428571429,-9.42857142857143,-32.5714285714286,-31.7142857142857,-29.8571428571429,8.14285714285714,0,0
"1299","Riverside County","California",56529,2228528,683144,"2020-10-04",1691,44,126.058571428571,-20.8571428571429,-9.42857142857143,-33.2857142857143,-32,-29.7142857142857,8,0,0
"1300","Riverside County","California",56529,2228528,683144,"2020-10-05",1710,53,125.778571428571,-20.5714285714286,-9.28571428571429,-34,-32,-29.8571428571429,7.85714285714286,804,7
"1301","Riverside County","California",56529,2228528,683144,"2020-10-06",1605,47,125.454285714286,-20.1428571428571,-8.71428571428571,-34.4285714285714,-31.5714285714286,-29.7142857142857,7.71428571428571,129,6
"1302","Riverside County","California",56529,2228528,683144,"2020-10-07",1756,42,124.427142857143,-20,-8.42857142857143,-34.8571428571429,-31.4285714285714,-29.5714285714286,7.57142857142857,266,3
"1303","Riverside County","California",56529,2228528,683144,"2020-10-08",1756,42,123.144285714286,-19.8571428571429,-8.28571428571429,-35.1428571428571,-31,-29.7142857142857,7.57142857142857,283,1
"1304","Riverside County","California",56529,2228528,683144,"2020-10-09",1756,42,122.514285714286,-19.7142857142857,-8,-35.1428571428571,-30.5714285714286,-29.8571428571429,7.57142857142857,408,8
"1305","Riverside County","California",56529,2228528,683144,"2020-10-10",1806,32,122.09,-19.7142857142857,-7.71428571428571,-35,-29.8571428571429,-30,7.42857142857143,0,0
"1306","Riverside County","California",56529,2228528,683144,"2020-10-11",1694,28,121.851428571429,-19.5714285714286,-7.28571428571429,-34.2857142857143,-29.4285714285714,-30,7.42857142857143,0,0
"1307","Riverside County","California",56529,2228528,683144,"2020-10-12",1728,21,121.912857142857,-19.7142857142857,-7.42857142857143,-33.4285714285714,-29.1428571428571,-29.8571428571429,7.42857142857143,0,0
"1308","Riverside County","California",56529,2228528,683144,"2020-10-13",1928,22,122.325714285714,-19.8571428571429,-7.85714285714286,-32.4285714285714,-29,-30,7.42857142857143,729,2
"1309","Riverside County","California",56529,2228528,683144,"2020-10-14",1890,25,123.427142857143,-19.8571428571429,-8.14285714285714,-31.7142857142857,-28.7142857142857,-30.1428571428571,7.42857142857143,347,6
"1310","Riverside County","California",56529,2228528,683144,"2020-10-15",1890,25,124.022857142857,-19.8571428571429,-8.57142857142857,-30.5714285714286,-28.7142857142857,-30,7.42857142857143,225,5
"1311","Riverside County","California",56529,2228528,683144,"2020-10-16",1890,25,124.847142857143,-19.8571428571429,-8.85714285714286,-29.7142857142857,-28,-29.7142857142857,7.42857142857143,159,0
"1312","Riverside County","California",56529,2228528,683144,"2020-10-17",1086,18,125.111428571429,-19.7142857142857,-9,-29.1428571428571,-28,-30.1428571428571,7.57142857142857,0,0
"1313","Riverside County","California",56529,2228528,683144,"2020-10-18",1686,14,125.525714285714,-19.7142857142857,-9.28571428571429,-29.1428571428571,-28.2857142857143,-30.1428571428571,7.57142857142857,0,0
"1314","Riverside County","California",56529,2228528,683144,"2020-10-19",1767,17,125.75,-19.5714285714286,-9.14285714285714,-29.2857142857143,-28.1428571428571,-30,7.57142857142857,791,3
"1315","Riverside County","California",56529,2228528,683144,"2020-10-20",1709,21,125.592857142857,-19.7142857142857,-9,-29.5714285714286,-28.4285714285714,-29.8571428571429,7.71428571428571,593,1
"1316","Riverside County","California",56529,2228528,683144,"2020-10-21",1460,13,125.298571428571,-19.7142857142857,-8.85714285714286,-29.7142857142857,-28.5714285714286,-29.7142857142857,7.71428571428571,388,2
"1317","Riverside County","California",56529,2228528,683144,"2020-10-22",1460,13,125.208571428571,-19.7142857142857,-8.71428571428571,-29.8571428571429,-28.4285714285714,-29.5714285714286,7.71428571428571,330,4
"1318","Riverside County","California",56529,2228528,683144,"2020-10-23",1460,13,125.178571428571,-19.5714285714286,-8.57142857142857,-30.4285714285714,-28.7142857142857,-29.5714285714286,7.71428571428571,371,0
"1319","Riverside County","California",56529,2228528,683144,"2020-10-24",2251,16,125.344285714286,-19.7142857142857,-8.71428571428571,-30.5714285714286,-29,-29,7.71428571428571,0,0
"1320","Riverside County","California",56529,2228528,683144,"2020-10-25",2115,15,125.01,-19.5714285714286,-8.71428571428571,-30.4285714285714,-28.8571428571429,-28.8571428571429,7.71428571428571,0,0
"1321","Riverside County","California",56529,2228528,683144,"2020-10-26",2156,11,124.777142857143,-19.5714285714286,-8.71428571428571,-30,-29,-28.8571428571429,7.71428571428571,975,16
"1322","Riverside County","California",56529,2228528,683144,"2020-10-27",2261,10,124.708571428571,-19.4285714285714,-8.85714285714286,-29.8571428571429,-28.7142857142857,-28.8571428571429,7.57142857142857,261,8
"1323","Riverside County","California",56529,2228528,683144,"2020-10-28",2473,10,124.577142857143,-19.4285714285714,-8.85714285714286,-29.5714285714286,-28.7142857142857,-28.8571428571429,7.57142857142857,306,2
"1324","Riverside County","California",56529,2228528,683144,"2020-10-29",2473,10,124.111428571429,-19.5714285714286,-8.85714285714286,-29.5714285714286,-29,-29,7.57142857142857,253,1
"1325","Riverside County","California",56529,2228528,683144,"2020-10-30",2473,10,123.752857142857,-19.8571428571429,-8.85714285714286,-30,-29.1428571428571,-29.1428571428571,7.57142857142857,498,13
"1326","Riverside County","California",56529,2228528,683144,"2020-10-31",2657,23,123.602857142857,-20,-8.85714285714286,-31.8571428571429,-29.2857142857143,-29.2857142857143,7.57142857142857,0,0
