"","X","county","state","income","population","households","date","cases_sum","deaths_sum","apple_avg","retail_avg","grocery_avg","parks_avg","transit_avg","work_avg","residential_avg","cases","deaths"
"1724",65078,"San Bernardino County","California",54090,2056915,603879,"2020-11-01",3016,45,137.181428571429,-19.7142857142857,-7.28571428571429,-21.8571428571429,-22,-26.4285714285714,7.57142857142857,255,0
"1725",65079,"San Bernardino County","California",54090,2056915,603879,"2020-11-02",3355,8,137.392857142857,-19.4285714285714,-7.14285714285714,-22.5714285714286,-22.2857142857143,-26.4285714285714,7.42857142857143,124,1
"1726",65080,"San Bernardino County","California",54090,2056915,603879,"2020-11-03",2581,3,136.092857142857,-19.1428571428571,-6.57142857142857,-22.8571428571429,-22,-26.2857142857143,7.28571428571429,666,0
"1727",65081,"San Bernardino County","California",54090,2056915,603879,"2020-11-04",2641,4,135.322857142857,-18.7142857142857,-5.71428571428571,-22.8571428571429,-22.4285714285714,-26.2857142857143,7.14285714285714,659,9
"1728",65082,"San Bernardino County","California",54090,2056915,603879,"2020-11-05",2599,6,132.888571428571,-18.8571428571429,-4.42857142857143,-22.8571428571429,-22.7142857142857,-26.1428571428571,7,0,0
"1729",65083,"San Bernardino County","California",54090,2056915,603879,"2020-11-06",2588,6,131.127142857143,-18.8571428571429,-4.42857142857143,-22.2857142857143,-23.1428571428571,-26.1428571428571,6.85714285714286,1121,4
"1730",65084,"San Bernardino County","California",54090,2056915,603879,"2020-11-07",2557,7,129.545714285714,-18.4285714285714,-3.42857142857143,-20.2857142857143,-23,-25.8571428571429,6.71428571428571,465,1
"1731",65085,"San Bernardino County","California",54090,2056915,603879,"2020-11-08",2360,6,127.915714285714,-18.1428571428571,-3,-18.7142857142857,-23.2857142857143,-25.7142857142857,6.71428571428571,479,3
"1732",65086,"San Bernardino County","California",54090,2056915,603879,"2020-11-09",2806,15,125.825714285714,-18.7142857142857,-3.42857142857143,-19,-23.7142857142857,-25.7142857142857,7,144,0
"1733",65087,"San Bernardino County","California",54090,2056915,603879,"2020-11-10",2525,15,123.542857142857,-19.1428571428571,-4,-19.7142857142857,-24.2857142857143,-25.8571428571429,7.14285714285714,1482,0
"1734",65088,"San Bernardino County","California",54090,2056915,603879,"2020-11-11",3410,18,120.855714285714,-19.5714285714286,-5,-20.8571428571429,-24.8571428571429,-25.8571428571429,7.42857142857143,725,0
"1735",65089,"San Bernardino County","California",54090,2056915,603879,"2020-11-12",3290,15,117.168571428571,-20.2857142857143,-7,-26.5714285714286,-26.1428571428571,-26.5714285714286,8.28571428571429,775,0
"1736",65090,"San Bernardino County","California",54090,2056915,603879,"2020-11-13",3514,18,115.72,-20.8571428571429,-7.71428571428571,-30.5714285714286,-27,-26.8571428571429,8.85714285714286,1154,1
"1737",65091,"San Bernardino County","California",54090,2056915,603879,"2020-11-14",3534,17,115.181428571429,-21,-8.28571428571429,-32,-27.2857142857143,-26.8571428571429,9,914,0
"1738",65092,"San Bernardino County","California",54090,2056915,603879,"2020-11-15",4350,17,115.274285714286,-21.1428571428571,-8.71428571428571,-33.8571428571429,-27.2857142857143,-26.8571428571429,9,251,0
"1739",65093,"San Bernardino County","California",54090,2056915,603879,"2020-11-16",4416,8,116.741428571429,-19.7142857142857,-8.14285714285714,-32.5714285714286,-27,-28.1428571428571,9.14285714285714,763,1
"1740",65094,"San Bernardino County","California",54090,2056915,603879,"2020-11-17",5191,8,115.977142857143,-19.7142857142857,-8.28571428571429,-33.1428571428571,-27,-28.1428571428571,9.28571428571429,1756,0
"1741",65095,"San Bernardino County","California",54090,2056915,603879,"2020-11-18",5224,5,116.231428571429,-19.8571428571429,-8.28571428571429,-33.2857142857143,-26.8571428571429,-28.1428571428571,9.28571428571429,1613,20
"1742",65096,"San Bernardino County","California",54090,2056915,603879,"2020-11-19",5673,4,119.85,-19,-7.85714285714286,-28.4285714285714,-26.1428571428571,-27.4285714285714,8.71428571428571,2020,6
"1743",65097,"San Bernardino County","California",54090,2056915,603879,"2020-11-20",5445,1,121.262857142857,-18.2857142857143,-7.14285714285714,-23.7142857142857,-25.7142857142857,-27,8.28571428571429,1010,1
"1744",65098,"San Bernardino County","California",54090,2056915,603879,"2020-11-21",6064,2,120.914285714286,-18.4285714285714,-7,-22.4285714285714,-25.5714285714286,-27,8.28571428571429,2873,2
"1745",65099,"San Bernardino County","California",54090,2056915,603879,"2020-11-22",6338,2,120.804285714286,-18.7142857142857,-7,-21.7142857142857,-25.5714285714286,-27,8.42857142857143,330,2
"1746",65100,"San Bernardino County","California",54090,2056915,603879,"2020-11-23",7226,22,120.571428571429,-19.8571428571429,-7.14285714285714,-22.8571428571429,-25.7142857142857,-25.7142857142857,8.28571428571429,645,0
"1747",65101,"San Bernardino County","California",54090,2056915,603879,"2020-11-24",8471,28,122.318571428571,-19.8571428571429,-6.71428571428571,-22.4285714285714,-25.5714285714286,-25.8571428571429,8.28571428571429,2366,0
"1748",65102,"San Bernardino County","California",54090,2056915,603879,"2020-11-25",8327,28,122.118571428571,-19.8571428571429,-6.42857142857143,-22.4285714285714,-25.5714285714286,-25.8571428571429,8.28571428571429,911,0
"1749",65103,"San Bernardino County","California",54090,2056915,603879,"2020-11-26",10286,30,122.391428571429,-20,-6.14285714285714,-22.8571428571429,-25.1428571428571,-25.7142857142857,8.42857142857143,0,0
"1750",65104,"San Bernardino County","California",54090,2056915,603879,"2020-11-27",10365,32,121.9,-20.1428571428571,-6,-23.7142857142857,-25,-25.4285714285714,8.57142857142857,1769,0
"1751",65105,"San Bernardino County","California",54090,2056915,603879,"2020-11-28",10247,31,123.308571428571,-19.4285714285714,-5.28571428571429,-23.8571428571429,-24.8571428571429,-25.8571428571429,8.57142857142857,1942,0
"1752",65106,"San Bernardino County","California",54090,2056915,603879,"2020-11-29",10857,31,125.454285714286,-18.2857142857143,-3.71428571428571,-23.7142857142857,-24.1428571428571,-26.4285714285714,8.42857142857143,855,0
"1753",65107,"San Bernardino County","California",54090,2056915,603879,"2020-11-30",10155,11,129.391428571429,-16.2857142857143,0.142857142857142,-24,-22.7142857142857,-27.2857142857143,8.28571428571429,652,0
"1754",65108,"San Bernardino County","California",54090,2056915,603879,"2020-12-01",8135,5,122.951428571429,-22.1428571428571,-0.428571428571429,-26.1428571428571,-26.2857142857143,-33.5714285714286,10,435,0
"1755",65109,"San Bernardino County","California",54090,2056915,603879,"2020-12-02",8894,4,118.994285714286,-23,-2.28571428571429,-24.4285714285714,-28.1428571428571,-37.8571428571429,11.2857142857143,2551,7
"1756",65110,"San Bernardino County","California",54090,2056915,603879,"2020-12-03",7963,2,116.522857142857,-23.8571428571429,-3.71428571428571,-23.8571428571429,-28.4285714285714,-39.1428571428571,11.5714285714286,2447,18
"1757",65111,"San Bernardino County","California",54090,2056915,603879,"2020-12-04",8488,0,116.662857142857,-24.2857142857143,-4.85714285714286,-24.1428571428571,-27.5714285714286,-39.5714285714286,11.7142857142857,1629,21
"1758",65112,"San Bernardino County","California",54090,2056915,603879,"2020-12-05",8495,0,115.364285714286,-24.8571428571429,-6,-24,-27.4285714285714,-39.4285714285714,11.8571428571429,3178,0
"1759",65113,"San Bernardino County","California",54090,2056915,603879,"2020-12-06",6564,0,112.864285714286,-25.7142857142857,-7.42857142857143,-23.7142857142857,-27.8571428571429,-39.2857142857143,12,2859,0
"1760",65114,"San Bernardino County","California",54090,2056915,603879,"2020-12-07",8204,7,107.782857142857,-27.7142857142857,-11.1428571428571,-23.2857142857143,-29.2857142857143,-38.7142857142857,12.2857142857143,1158,13
"1761",65115,"San Bernardino County","California",54090,2056915,603879,"2020-12-08",10651,25,113.605714285714,-21.7142857142857,-10.4285714285714,-21.1428571428571,-26.1428571428571,-32.5714285714286,10.7142857142857,0,0
"1762",65116,"San Bernardino County","California",54090,2056915,603879,"2020-12-09",10511,46,115.898571428571,-21,-8.71428571428571,-22.2857142857143,-24.8571428571429,-28.5714285714286,9.71428571428571,3590,20
"1763",65117,"San Bernardino County","California",54090,2056915,603879,"2020-12-10",11747,46,116.001428571429,-20.1428571428571,-7.42857142857143,-22.7142857142857,-25.1428571428571,-27.4285714285714,9.57142857142857,4123,1
"1764",65118,"San Bernardino County","California",54090,2056915,603879,"2020-12-11",13751,46,113.907142857143,-19.8571428571429,-6.42857142857143,-22.2857142857143,-27,-27.4285714285714,9.57142857142857,3369,0
"1765",65119,"San Bernardino County","California",54090,2056915,603879,"2020-12-12",14257,59,112.844285714286,-20.5714285714286,-6.28571428571429,-23.7142857142857,-27.8571428571429,-27.7142857142857,9.71428571428571,5254,6
"1766",65120,"San Bernardino County","California",54090,2056915,603879,"2020-12-13",13822,59,111.731428571429,-21.4285714285714,-6.71428571428571,-25.1428571428571,-28.5714285714286,-27.8571428571429,10,2474,8
"1767",65121,"San Bernardino County","California",54090,2056915,603879,"2020-12-14",14861,72,112.45,-22,-7,-25.7142857142857,-28.8571428571429,-28.2857142857143,10.1428571428571,1053,18
"1768",65122,"San Bernardino County","California",54090,2056915,603879,"2020-12-15",16537,55,111.337142857143,-22.7142857142857,-7.42857142857143,-25.8571428571429,-28.8571428571429,-28.7142857142857,10.2857142857143,1731,0
"1769",65123,"San Bernardino County","California",54090,2056915,603879,"2020-12-16",18277,34,110.597142857143,-23.2857142857143,-7.71428571428571,-26.5714285714286,-29.1428571428571,-29.1428571428571,10.4285714285714,5550,63
"1770",65124,"San Bernardino County","California",54090,2056915,603879,"2020-12-17",20353,40,109.434285714286,-24.1428571428571,-8,-28,-29.7142857142857,-29.7142857142857,10.7142857142857,9383,19
"1771",65125,"San Bernardino County","California",54090,2056915,603879,"2020-12-18",19968,48,109.141428571429,-24.5714285714286,-8.14285714285714,-28.7142857142857,-30,-30.1428571428571,10.8571428571429,6658,0
"1772",65126,"San Bernardino County","California",54090,2056915,603879,"2020-12-19",19863,53,109.657142857143,-24.2857142857143,-8,-28,-30,-30.4285714285714,10.8571428571429,6542,4
"1773",65127,"San Bernardino County","California",54090,2056915,603879,"2020-12-20",21594,53,110.274285714286,-23.8571428571429,-7.57142857142857,-27.7142857142857,-30,-30.8571428571429,10.8571428571429,0,0
"1774",65128,"San Bernardino County","California",54090,2056915,603879,"2020-12-21",23554,96,110.084285714286,-23.4285714285714,-7.42857142857143,-27.7142857142857,-29.8571428571429,-31,10.8571428571429,5155,0
"1775",65129,"San Bernardino County","California",54090,2056915,603879,"2020-12-22",28814,114,110.832857142857,-23.1428571428571,-7.28571428571429,-28.2857142857143,-29.8571428571429,-31.1428571428571,11,2276,48
"1776",65130,"San Bernardino County","California",54090,2056915,603879,"2020-12-23",32103,114,111.964285714286,-22.7142857142857,-7,-28.1428571428571,-29.5714285714286,-31.2857142857143,11,4180,12
"1777",65131,"San Bernardino County","California",54090,2056915,603879,"2020-12-24",33391,112,113.798571428571,-22.1428571428571,-6.42857142857143,-27.4285714285714,-28.2857142857143,-31.2857142857143,10.8571428571429,3622,20
"1778",65132,"San Bernardino County","California",54090,2056915,603879,"2020-12-25",30917,104,114.747142857143,-21.7142857142857,-5.57142857142857,-27,-27.4285714285714,-31,10.7142857142857,3978,13
"1779",65133,"San Bernardino County","California",54090,2056915,603879,"2020-12-26",35019,86,116.902857142857,-20.4285714285714,-4,-24.8571428571429,-26.8571428571429,-31.2857142857143,10.5714285714286,4946,0
"1780",65134,"San Bernardino County","California",54090,2056915,603879,"2020-12-27",35564,134,119.384285714286,-18.7142857142857,-1.85714285714286,-23.1428571428571,-26.2857142857143,-31.5714285714286,10.4285714285714,3299,9
"1781",65135,"San Bernardino County","California",54090,2056915,603879,"2020-12-28",34194,83,123.011428571429,-16.5714285714286,2.14285714285714,-22.5714285714286,-25.2857142857143,-32.1428571428571,10.2857142857143,1665,8
"1782",65136,"San Bernardino County","California",54090,2056915,603879,"2020-12-29",28433,84,121.291428571429,-16.4285714285714,7.28571428571429,-23.1428571428571,-26.7142857142857,-35.4285714285714,10.8571428571429,2143,0
"1783",65137,"San Bernardino County","California",54090,2056915,603879,"2020-12-30",25753,97,111.388571428571,-23.5714285714286,1.85714285714286,-23.5714285714286,-31.7142857142857,-42,13,1557,1
"1784",65138,"San Bernardino County","California",54090,2056915,603879,"2020-12-31",24157,93,108.347142857143,-24.8571428571429,0.142857142857142,-22.8571428571429,-33.4285714285714,-44.1428571428571,13.5714285714286,3558,4
"1785",65139,"San Bernardino County","California",54090,2056915,603879,"2021-01-01",27456,102,107.884285714286,-26.1428571428571,-1.85714285714286,-23.4285714285714,-33.5714285714286,-44.8571428571429,14,5081,3
"1786",65140,"San Bernardino County","California",54090,2056915,603879,"2021-01-02",23966,110,109.915714285714,-28.7142857142857,-5,-28,-35.1428571428571,-46.1428571428571,15,4536,0
"1787",65141,"San Bernardino County","California",54090,2056915,603879,"2021-01-03",23833,62,111.601428571429,-30,-7,-27.5714285714286,-35.8571428571429,-47,15.5714285714286,3288,0
"1788",65142,"San Bernardino County","California",54090,2056915,603879,"2021-01-04",21210,51,112.192857142857,-31.2857142857143,-9.71428571428571,-25.7142857142857,-36.7142857142857,-47.4285714285714,15.8571428571429,1332,2
"1789",65143,"San Bernardino County","California",54090,2056915,603879,"2021-01-05",21146,35,115.624285714286,-30.5714285714286,-10.5714285714286,-23.1428571428571,-36.4285714285714,-46.5714285714286,15.5714285714286,2597,2
"1790",65144,"San Bernardino County","California",54090,2056915,603879,"2021-01-06",22249,25,122.084285714286,-26.1428571428571,-8,-18.4285714285714,-35.5714285714286,-45.7142857142857,15.4285714285714,1654,1
"1791",65145,"San Bernardino County","California",54090,2056915,603879,"2021-01-07",21839,25,127.551428571429,-25.2857142857143,-7.14285714285714,-16.5714285714286,-34.7142857142857,-45.4285714285714,15.2857142857143,2764,4
"1792",65146,"San Bernardino County","California",54090,2056915,603879,"2021-01-08",21828,16,130.611428571429,-24.7142857142857,-6.42857142857143,-14.2857142857143,-34.2857142857143,-45.2857142857143,15.1428571428571,4405,0
"1793",65147,"San Bernardino County","California",54090,2056915,603879,"2021-01-09",21495,10,126.748571428571,-23.4285714285714,-4.71428571428571,-10.8571428571429,-33.2857142857143,-43.8571428571429,14.4285714285714,4576,32
"1794",65148,"San Bernardino County","California",54090,2056915,603879,"2021-01-10",21949,12,122.641428571429,-24,-5,-11.7142857142857,-33.5714285714286,-42.7142857142857,14.1428571428571,4590,34
"1795",65149,"San Bernardino County","California",54090,2056915,603879,"2021-01-11",22046,12,117.398571428571,-25.5714285714286,-6.71428571428571,-13.2857142857143,-34.5714285714286,-41.8571428571429,14.1428571428571,3314,11
"1796",65150,"San Bernardino County","California",54090,2056915,603879,"2021-01-12",21252,12,114.344285714286,-27.1428571428571,-11.5714285714286,-14.2857142857143,-34.2857142857143,-39.5714285714286,14,3372,15
"1797",65151,"San Bernardino County","California",54090,2056915,603879,"2021-01-13",20576,9,116.214285714286,-25,-9.28571428571429,-17.8571428571429,-31.4285714285714,-33.8571428571429,12.1428571428571,1465,5
"1798",65152,"San Bernardino County","California",54090,2056915,603879,"2021-01-14",20616,41,113.104285714286,-25.2857142857143,-9.42857142857143,-20,-32.4285714285714,-32.4285714285714,12,3183,0
"1799",65153,"San Bernardino County","California",54090,2056915,603879,"2021-01-15",21918,75,110.418571428571,-25.4285714285714,-9.28571428571429,-20.8571428571429,-34.2857142857143,-32.2857142857143,12,3188,9
